0; 3/31/2022; 01:30:10.044;0,0048744
1; 3/31/2022; 01:30:20.354;0,0048792
2; 3/31/2022; 01:30:30.356;0,0048825
3; 3/31/2022; 01:30:40.378;0,0048847
4; 3/31/2022; 01:30:50.400;0,0048739
5; 3/31/2022; 01:31:00.424;0,004879
6; 3/31/2022; 01:31:10.450;0,0048755
7; 3/31/2022; 01:31:20.475;0,0048735
8; 3/31/2022; 01:31:30.491;0,0048769
9; 3/31/2022; 01:31:40.508;0,0048792
10; 3/31/2022; 01:31:50.526;0,0048779
11; 3/31/2022; 01:32:00.545;0,0048743
12; 3/31/2022; 01:32:10.567;0,0048753
13; 3/31/2022; 01:32:20.580;0,0048735
14; 3/31/2022; 01:32:30.595;0,0048785
15; 3/31/2022; 01:32:40.606;0,0048776
16; 3/31/2022; 01:32:50.626;0,004873
17; 3/31/2022; 01:33:00.637;0,0048757
18; 3/31/2022; 01:33:10.645;0,0048662
19; 3/31/2022; 01:33:20.675;0,0048732
20; 3/31/2022; 01:33:30.689;0,0048667
21; 3/31/2022; 01:33:40.712;0,0048724
22; 3/31/2022; 01:33:50.734;0,0048716
23; 3/31/2022; 01:34:00.742;0,0048764
24; 3/31/2022; 01:34:10.761;0,0048721
25; 3/31/2022; 01:34:20.780;0,0048697
26; 3/31/2022; 01:34:30.793;0,0048778
27; 3/31/2022; 01:34:40.817;0,0048748
28; 3/31/2022; 01:34:50.837;0,0048683
29; 3/31/2022; 01:35:00.861;0,004881
30; 3/31/2022; 01:35:10.881;0,0048728
31; 3/31/2022; 01:35:20.148;0,0048708
32; 3/31/2022; 01:35:30.153;0,0048744
33; 3/31/2022; 01:35:40.175;0,0048734
34; 3/31/2022; 01:35:50.193;0,0048686
35; 3/31/2022; 01:36:00.202;0,0048708
36; 3/31/2022; 01:36:10.228;0,0048689
37; 3/31/2022; 01:36:20.250;0,0048458
38; 3/31/2022; 01:36:30.276;0,0048624
39; 3/31/2022; 01:36:40.293;0,0048904
40; 3/31/2022; 01:36:50.294;0,0048886
41; 3/31/2022; 01:37:00.320;0,0048907
42; 3/31/2022; 01:37:10.327;0,0048938
43; 3/31/2022; 01:37:20.355;0,0048876
44; 3/31/2022; 01:37:30.381;0,0048898
45; 3/31/2022; 01:37:40.398;0,0048862
46; 3/31/2022; 01:37:50.421;0,00489
47; 3/31/2022; 01:38:00.423;0,0048881
48; 3/31/2022; 01:38:10.435;0,0048911
49; 3/31/2022; 01:38:20.459;0,0048895
50; 3/31/2022; 01:38:30.478;0,0048899
51; 3/31/2022; 01:38:40.498;0,0048872
52; 3/31/2022; 01:38:50.501;0,0048866
53; 3/31/2022; 01:39:00.502;0,0048888
54; 3/31/2022; 01:39:10.528;0,0048873
55; 3/31/2022; 01:39:20.551;0,0048873
56; 3/31/2022; 01:39:30.572;0,0048929
57; 3/31/2022; 01:39:40.586;0,0048881
58; 3/31/2022; 01:39:50.610;0,0048918
59; 3/31/2022; 01:40:00.630;0,0048922
60; 3/31/2022; 01:40:10.644;0,0048913
61; 3/31/2022; 01:40:20.666;0,00489
62; 3/31/2022; 01:40:30.685;0,0048854
63; 3/31/2022; 01:40:40.712;0,0048873
64; 3/31/2022; 01:40:50.728;0,0048853
65; 3/31/2022; 01:41:00.743;0,0048884
66; 3/31/2022; 01:41:10.768;0,0048866
67; 3/31/2022; 01:41:20.772;0,0048843
68; 3/31/2022; 01:41:30.785;0,0048906
69; 3/31/2022; 01:41:40.809;0,0048851
70; 3/31/2022; 01:41:50.818;0,0048882
71; 3/31/2022; 01:42:00.845;0,0048855
72; 3/31/2022; 01:42:10.871;0,0048865
73; 3/31/2022; 01:42:20.132;0,0048858
74; 3/31/2022; 01:42:30.135;0,0048856
75; 3/31/2022; 01:42:40.164;0,0048866
76; 3/31/2022; 01:42:50.183;0,0048891
77; 3/31/2022; 01:43:00.199;0,0048986
78; 3/31/2022; 01:43:10.207;0,0048903
79; 3/31/2022; 01:43:20.209;0,0048898
80; 3/31/2022; 01:43:30.230;0,0048918
81; 3/31/2022; 01:43:40.251;0,0048889
82; 3/31/2022; 01:43:50.277;0,0048874
83; 3/31/2022; 01:44:00.298;0,0048846
84; 3/31/2022; 01:44:10.324;0,0048843
85; 3/31/2022; 01:44:20.342;0,0048886
86; 3/31/2022; 01:44:30.361;0,0048865
87; 3/31/2022; 01:44:40.388;0,0048841
88; 3/31/2022; 01:44:50.389;0,0048849
89; 3/31/2022; 01:45:00.411;0,0048824
90; 3/31/2022; 01:45:10.432;0,0048821
91; 3/31/2022; 01:45:20.454;0,004885
92; 3/31/2022; 01:45:30.470;0,004887
93; 3/31/2022; 01:45:40.495;0,0048917
94; 3/31/2022; 01:45:50.514;0,0048861
95; 3/31/2022; 01:46:00.542;0,004891
96; 3/31/2022; 01:46:10.562;0,004885
97; 3/31/2022; 01:46:20.582;0,0048827
98; 3/31/2022; 01:46:30.603;0,0048879
99; 3/31/2022; 01:46:40.623;0,0048807
100; 3/31/2022; 01:46:50.652;0,0048817
101; 3/31/2022; 01:47:00.659;0,0048843
102; 3/31/2022; 01:47:10.670;0,0048784
103; 3/31/2022; 01:47:20.693;0,00488
104; 3/31/2022; 01:47:30.716;0,0048838
105; 3/31/2022; 01:47:40.733;0,0048805
106; 3/31/2022; 01:47:50.758;0,0048837
107; 3/31/2022; 01:48:00.783;0,0048785
108; 3/31/2022; 01:48:10.812;0,0048776
109; 3/31/2022; 01:48:20.836;0,0048796
110; 3/31/2022; 01:48:30.852;0,0048833
111; 3/31/2022; 01:48:40.874;0,0048816
112; 3/31/2022; 01:48:50.128;0,0048826
113; 3/31/2022; 01:49:00.134;0,0048824
114; 3/31/2022; 01:49:10.154;0,0048823
115; 3/31/2022; 01:49:20.177;0,0048822
116; 3/31/2022; 01:49:30.204;0,0048839
117; 3/31/2022; 01:49:40.214;0,0048788
118; 3/31/2022; 01:49:50.235;0,0048802
119; 3/31/2022; 01:50:00.259;0,004886
120; 3/31/2022; 01:50:10.277;0,0048819
121; 3/31/2022; 01:50:20.300;0,004877
122; 3/31/2022; 01:50:30.312;0,0048799
123; 3/31/2022; 01:50:40.343;0,0048758
124; 3/31/2022; 01:50:50.348;0,0048794
125; 3/31/2022; 01:51:00.352;0,0048829
126; 3/31/2022; 01:51:10.365;0,0048819
127; 3/31/2022; 01:51:20.372;0,0048733
128; 3/31/2022; 01:51:30.373;0,0048751
129; 3/31/2022; 01:51:40.395;0,0048784
130; 3/31/2022; 01:51:50.418;0,0048815
131; 3/31/2022; 01:52:00.440;0,0048782
132; 3/31/2022; 01:52:10.455;0,0048804
133; 3/31/2022; 01:52:20.477;0,004873
134; 3/31/2022; 01:52:30.492;0,0048791
135; 3/31/2022; 01:52:40.519;0,0048787
136; 3/31/2022; 01:52:50.535;0,0048761
137; 3/31/2022; 01:53:00.561;0,0048802
138; 3/31/2022; 01:53:10.584;0,0048753
139; 3/31/2022; 01:53:20.592;0,0048788
140; 3/31/2022; 01:53:30.606;0,0048778
141; 3/31/2022; 01:53:40.632;0,0048768
142; 3/31/2022; 01:53:50.650;0,0048768
143; 3/31/2022; 01:54:00.673;0,0048742
144; 3/31/2022; 01:54:10.684;0,0048732
145; 3/31/2022; 01:54:20.705;0,0048761
146; 3/31/2022; 01:54:30.728;0,0048682
147; 3/31/2022; 01:54:40.749;0,0048747
148; 3/31/2022; 01:54:50.761;0,0048739
149; 3/31/2022; 01:55:00.788;0,0048759
150; 3/31/2022; 01:55:10.818;0,004873
151; 3/31/2022; 01:55:20.847;0,0048719
152; 3/31/2022; 01:55:30.849;0,0048738
153; 3/31/2022; 01:55:40.852;0,0048721
154; 3/31/2022; 01:55:50.878;0,0048746
155; 3/31/2022; 01:56:00.153;0,0048755
156; 3/31/2022; 01:56:10.175;0,0048747
157; 3/31/2022; 01:56:20.195;0,0048726
158; 3/31/2022; 01:56:30.216;0,0048742
159; 3/31/2022; 01:56:40.242;0,0048716
160; 3/31/2022; 01:56:50.262;0,0048715
161; 3/31/2022; 01:57:00.285;0,0048747
162; 3/31/2022; 01:57:10.304;0,0048733
163; 3/31/2022; 01:57:20.333;0,004873
164; 3/31/2022; 01:57:30.334;0,0048745
165; 3/31/2022; 01:57:40.364;0,0048712
166; 3/31/2022; 01:57:50.387;0,0048725
167; 3/31/2022; 01:58:00.415;0,0048762
168; 3/31/2022; 01:58:10.440;0,0048724
169; 3/31/2022; 01:58:20.440;0,004872
170; 3/31/2022; 01:58:30.470;0,0048705
171; 3/31/2022; 01:58:40.493;0,0048708
172; 3/31/2022; 01:58:50.515;0,004872
173; 3/31/2022; 01:59:00.542;0,0048718
174; 3/31/2022; 01:59:10.551;0,0048736
175; 3/31/2022; 01:59:20.556;0,0048748
176; 3/31/2022; 01:59:30.578;0,0048838
177; 3/31/2022; 01:59:40.603;0,0048784
178; 3/31/2022; 01:59:50.604;0,0048708
179; 3/31/2022; 02:00:00.604;0,0048739
180; 3/31/2022; 02:00:10.613;0,0048735
181; 3/31/2022; 02:00:20.624;0,0048672
182; 3/31/2022; 02:00:30.647;0,0048704
183; 3/31/2022; 02:00:40.678;0,0048712
184; 3/31/2022; 02:00:50.691;0,0048655
185; 3/31/2022; 02:01:00.709;0,0048687
186; 3/31/2022; 02:01:10.718;0,0048675
187; 3/31/2022; 02:01:20.737;0,0048702
188; 3/31/2022; 02:01:30.738;0,0048667
189; 3/31/2022; 02:01:40.768;0,0048685
190; 3/31/2022; 02:01:50.797;0,0048676
191; 3/31/2022; 02:02:00.823;0,0048681
192; 3/31/2022; 02:02:10.852;0,004868
193; 3/31/2022; 02:02:20.855;0,004868
194; 3/31/2022; 02:02:30.870;0,0048752
195; 3/31/2022; 02:02:40.133;0,0048717
196; 3/31/2022; 02:02:50.164;0,0048706
197; 3/31/2022; 02:03:00.169;0,0048707
198; 3/31/2022; 02:03:10.171;0,0048676
199; 3/31/2022; 02:03:20.200;0,0048672
200; 3/31/2022; 02:03:30.228;0,0048688
201; 3/31/2022; 02:03:40.251;0,0048674
202; 3/31/2022; 02:03:50.263;0,0048657
203; 3/31/2022; 02:04:00.291;0,0048643
204; 3/31/2022; 02:04:10.318;0,0048637
205; 3/31/2022; 02:04:20.348;0,0048686
206; 3/31/2022; 02:04:30.354;0,0048602
207; 3/31/2022; 02:04:40.379;0,0048678
208; 3/31/2022; 02:04:50.395;0,0048659
209; 3/31/2022; 02:05:00.406;0,0048666
210; 3/31/2022; 02:05:10.408;0,0048615
211; 3/31/2022; 02:05:20.438;0,0048622
212; 3/31/2022; 02:05:30.442;0,0048594
213; 3/31/2022; 02:05:40.463;0,0048644
214; 3/31/2022; 02:05:50.473;0,0048609
215; 3/31/2022; 02:06:00.483;0,004862
216; 3/31/2022; 02:06:10.507;0,0048614
217; 3/31/2022; 02:06:20.528;0,0048628
218; 3/31/2022; 02:06:30.546;0,0048599
219; 3/31/2022; 02:06:40.548;0,0048617
220; 3/31/2022; 02:06:50.563;0,0048599
221; 3/31/2022; 02:07:00.584;0,0048607
222; 3/31/2022; 02:07:10.596;0,0048632
223; 3/31/2022; 02:07:20.623;0,0048623
224; 3/31/2022; 02:07:30.628;0,0048591
225; 3/31/2022; 02:07:40.639;0,004862
226; 3/31/2022; 02:07:50.664;0,0048628
227; 3/31/2022; 02:08:00.681;0,004864
228; 3/31/2022; 02:08:10.684;0,0048616
229; 3/31/2022; 02:08:20.705;0,0048677
230; 3/31/2022; 02:08:30.736;0,0048613
231; 3/31/2022; 02:08:40.738;0,0048603
232; 3/31/2022; 02:08:50.747;0,0048644
233; 3/31/2022; 02:09:00.771;0,0048596
234; 3/31/2022; 02:09:10.793;0,0048615
235; 3/31/2022; 02:09:20.813;0,0048588
236; 3/31/2022; 02:09:30.831;0,0048622
237; 3/31/2022; 02:09:40.854;0,0048639
238; 3/31/2022; 02:09:50.883;0,0048594
239; 3/31/2022; 02:10:00.152;0,0048613
240; 3/31/2022; 02:10:10.158;0,0048618
241; 3/31/2022; 02:10:20.164;0,0048616
242; 3/31/2022; 02:10:30.169;0,0048636
243; 3/31/2022; 02:10:40.190;0,0048681
244; 3/31/2022; 02:10:50.213;0,0048643
245; 3/31/2022; 02:11:00.242;0,004862
246; 3/31/2022; 02:11:10.246;0,004863
247; 3/31/2022; 02:11:20.272;0,0048641
248; 3/31/2022; 02:11:30.294;0,0048553
249; 3/31/2022; 02:11:40.317;0,0048604
250; 3/31/2022; 02:11:50.342;0,0048616
251; 3/31/2022; 02:12:00.352;0,0048607
252; 3/31/2022; 02:12:10.354;0,0048585
253; 3/31/2022; 02:12:20.373;0,004863
254; 3/31/2022; 02:12:30.400;0,0048561
255; 3/31/2022; 02:12:40.414;0,0048632
256; 3/31/2022; 02:12:50.439;0,0048614
257; 3/31/2022; 02:13:00.446;0,0048602
258; 3/31/2022; 02:13:10.471;0,0048607
259; 3/31/2022; 02:13:20.493;0,004856
260; 3/31/2022; 02:13:30.523;0,0048571
261; 3/31/2022; 02:13:40.524;0,0048606
262; 3/31/2022; 02:13:50.551;0,0048596
