3.644943237304687500e-03,3.508641543585108025e+02
5.009662866592407227e+00,3.508641542262199664e+02
1.001791739463806152e+01,3.508641543468049235e+02
1.502723526954650879e+01,3.508641541628575169e+02
2.003884935379028320e+01,3.508641540147706337e+02
2.506600141525268555e+01,3.508641536721378316e+02
3.010031700134277344e+01,3.508641548216149886e+02
3.512495613098144531e+01,3.508641553004474076e+02
4.015032792091369629e+01,3.508641545891147189e+02
4.517484259605407715e+01,3.508641551184224454e+02
5.020041799545288086e+01,3.508641552750252117e+02
5.522044682502746582e+01,3.508641554641868652e+02
6.022551608085632324e+01,3.508641553597213374e+02
6.523795604705810547e+01,3.508641548126186649e+02
7.024906492233276367e+01,3.508641556366416125e+02
7.526384973526000977e+01,3.508641554301373162e+02
8.028175115585327148e+01,3.508641562075535489e+02
8.530467343330383301e+01,3.508641556674078856e+02
9.033171486854553223e+01,3.508641562363542334e+02
9.536566472053527832e+01,3.508641563610558478e+02
1.003957140445709229e+02,3.508641570318354752e+02
1.054217188358306885e+02,3.508641554609580453e+02
1.104480147361755371e+02,3.508641569744272601e+02
1.154746634960174561e+02,3.508641564541689490e+02
1.205056617259979248e+02,3.508641561399197144e+02
1.255300521850585938e+02,3.508641571198234601e+02
1.305583844184875488e+02,3.508641566133865695e+02
1.355643434524536133e+02,3.508641566102407978e+02
1.405714275836944580e+02,3.508641567815217854e+02
1.455813646316528320e+02,3.508641568419051850e+02
1.505992743968963623e+02,3.508641571860212593e+02
1.556197154521942139e+02,3.508641568763757732e+02
1.606418089866638184e+02,3.508641569910926137e+02
1.656700778007507324e+02,3.508641571913087773e+02
1.706949453353881836e+02,3.508641580347764375e+02
1.757226712703704834e+02,3.508641569778163785e+02
1.807545125484466553e+02,3.508641583204803851e+02
1.857821547985076904e+02,3.508641575287031174e+02
1.908107843399047852e+02,3.508641577448776729e+02
1.958416321277618408e+02,3.508641577096818196e+02
2.008679847717285156e+02,3.508641579076697781e+02
2.059006643295288086e+02,3.508641574731711898e+02
2.109213473796844482e+02,3.508641578207645466e+02
2.159493796825408936e+02,3.508641583910879831e+02
2.209841372966766357e+02,3.508641580107606615e+02
2.260084722042083740e+02,3.508641582159816608e+02
2.310435774326324463e+02,3.508641578437170097e+02
2.360701031684875488e+02,3.508641575014339651e+02
2.410946748256683350e+02,3.508641582620241479e+02
2.461217024326324463e+02,3.508641569393788018e+02
2.511477513313293457e+02,3.508641572017031081e+02
2.561750707626342773e+02,3.508641571023652546e+02
2.611819815635681152e+02,3.508641578583482783e+02
2.661878454685211182e+02,3.508641569905221900e+02
2.712000010013580322e+02,3.508641580624841367e+02
2.762083785533905029e+02,3.508641575229129330e+02
2.812215371131896973e+02,3.508641573852630700e+02
2.862516267299652100e+02,3.508641575282794633e+02
2.912798531055450439e+02,3.508641576181615278e+02
2.962864217758178711e+02,3.508641573555614173e+02
3.012966842651367188e+02,3.508641564776819450e+02
3.063129096031188965e+02,3.508641575869169742e+02
3.113256120681762695e+02,3.508641568288834378e+02
3.163386638164520264e+02,3.508641568965834949e+02
3.213541529178619385e+02,3.508641571582028860e+02
3.263592262268066406e+02,3.508641567833552699e+02
3.313763947486877441e+02,3.508641574795433371e+02
3.363835904598236084e+02,3.508641564992383906e+02
3.413926951885223389e+02,3.508641564866689464e+02
3.463981068134307861e+02,3.508641563798403809e+02
3.514246058464050293e+02,3.508641563776626526e+02
3.564619538784027100e+02,3.508641565944632816e+02
3.614956612586975098e+02,3.508641563662877161e+02
3.665220866203308105e+02,3.508641572885994151e+02
3.715475978851318359e+02,3.508641561852247150e+02
3.765783441066741943e+02,3.508641571388515104e+02
3.816128621101379395e+02,3.508641568952854186e+02
3.866433956623077393e+02,3.508641566385566648e+02
3.916782855987548828e+02,3.508641566314689726e+02
3.967099232673645020e+02,3.508641561910527003e+02
4.017383139133453369e+02,3.508641567500454244e+02
4.067669479846954346e+02,3.508641562698786629e+02
4.117953453063964844e+02,3.508641561328609555e+02
4.168050041198730469e+02,3.508641565311186241e+02
4.218163642883300781e+02,3.508641560464259328e+02
4.268249533176422119e+02,3.508641563629259394e+02
4.318318226337432861e+02,3.508641562368225095e+02
4.368557293415069580e+02,3.508641563105267096e+02
4.418813509941101074e+02,3.508641557990514457e+02
4.469056570529937744e+02,3.508641561094694339e+02
4.519364628791809082e+02,3.508641560944723210e+02
4.569631283283233643e+02,3.508641558910292702e+02
4.619696705341339111e+02,3.508641561864097298e+02
4.669857714176177979e+02,3.508641562326021131e+02
4.720047109127044678e+02,3.508641559682333764e+02
4.770144548416137695e+02,3.508641561978446362e+02
4.820249454975128174e+02,3.508641563468236768e+02
4.870373666286468506e+02,3.508641563996085893e+02
4.920708286762237549e+02,3.508641568124250512e+02
4.970770699977874756e+02,3.508641561083219358e+02
5.020909488201141357e+02,3.508641571042791156e+02
5.070955548286437988e+02,3.508641574048111806e+02
5.121009507179260254e+02,3.508641576477302806e+02
5.171129868030548096e+02,3.508641571571409372e+02
5.221302890777587891e+02,3.508641565414076240e+02
5.271594908237457275e+02,3.508641574940213559e+02
5.321894495487213135e+02,3.508641582335448561e+02
5.372119495868682861e+02,3.508641573971625576e+02
5.422419178485870361e+02,3.508641577549924477e+02
5.472686660289764404e+02,3.508641580517329999e+02
5.523000748157501221e+02,3.508641576173363887e+02
5.573279662132263184e+02,3.508641586366708793e+02
5.623339664936065674e+02,3.508641584047212518e+02
5.673463065624237061e+02,3.508641583209496844e+02
5.723578951358795166e+02,3.508641590706359921e+02
5.773638067245483398e+02,3.508641590564216131e+02
5.823681786060333252e+02,3.508641593861233332e+02
5.873890013694763184e+02,3.508641593948479454e+02
5.924186966419219971e+02,3.508641595518736835e+02
5.974223937988281250e+02,3.508641598885702138e+02
6.024396038055419922e+02,3.508641598274654712e+02
6.074565527439117432e+02,3.508641598782848519e+02
6.124637830257415771e+02,3.508641598410292772e+02
6.174826481342315674e+02,3.508641601080719852e+02
6.225032951831817627e+02,3.508641606473822776e+02
6.275115101337432861e+02,3.508641609336644365e+02
6.325244259834289551e+02,3.508641608028233918e+02
6.375356619358062744e+02,3.508641608383085213e+02
6.425434491634368896e+02,3.508641604464652346e+02
6.475533158779144287e+02,3.508641612708618709e+02
6.525752687454223633e+02,3.508641623541408308e+02
6.576059312820434570e+02,3.508641614437783574e+02
6.626334099769592285e+02,3.508641616451496361e+02
6.676424050331115723e+02,3.508641623861228140e+02
6.726553292274475098e+02,3.508641621751991693e+02
6.776665086746215820e+02,3.508641614324126294e+02
6.826756610870361328e+02,3.508641616587565295e+02
6.876856615543365479e+02,3.508641625677492470e+02
6.926941816806793213e+02,3.508641628593150585e+02
6.977003681659698486e+02,3.508641631656229265e+02
7.027069888114929199e+02,3.508641632304156701e+02
7.077197113037109375e+02,3.508641632235115253e+02
7.127309682369232178e+02,3.508641638295670191e+02
7.177522428035736084e+02,3.508641631495543152e+02
7.227770028114318848e+02,3.508641633401760487e+02
7.277810835838317871e+02,3.508641642476241600e+02
7.327922930717468262e+02,3.508641637696661064e+02
7.378011660575866699e+02,3.508641640565963371e+02
7.428150401115417480e+02,3.508641645034607564e+02
7.478240022659301758e+02,3.508641643826854875e+02
7.528436346054077148e+02,3.508641649052946150e+02
7.578696720600128174e+02,3.508641641163609393e+02
7.629031355381011963e+02,3.508641640518480358e+02
7.679244396686553955e+02,3.508641647785643158e+02
7.729486863613128662e+02,3.508641647804196282e+02
7.779874360561370850e+02,3.508641645780327281e+02
7.830094506740570068e+02,3.508641649960107429e+02
7.880335342884063721e+02,3.508641653964493798e+02
7.930634367465972900e+02,3.508641645736766463e+02
7.980879456996917725e+02,3.508641647940450525e+02
8.031150691509246826e+02,3.508641643907552066e+02
8.081413638591766357e+02,3.508641649367008881e+02
8.131699497699737549e+02,3.508641658277769011e+02
8.181913678646087646e+02,3.508641652582929282e+02
8.232188384532928467e+02,3.508641646908004645e+02
8.282482593059539795e+02,3.508641653094245498e+02
8.332679517269134521e+02,3.508641651117050628e+02
8.382964527606964111e+02,3.508641646497715101e+02
8.433217024803161621e+02,3.508641652539897677e+02
8.483483297824859619e+02,3.508641646187923584e+02
8.533756611347198486e+02,3.508641645683699153e+02
8.584037554264068604e+02,3.508641642452769247e+02
8.634352419376373291e+02,3.508641634365187656e+02
8.684677171707153320e+02,3.508641639726242829e+02
8.734909534454345703e+02,3.508641649206359716e+02
8.785171988010406494e+02,3.508641648364067578e+02
8.835510559082031250e+02,3.508641644924900902e+02
8.885586647987365723e+02,3.508641643750076469e+02
8.935684330463409424e+02,3.508641644862027533e+02
8.985786709785461426e+02,3.508641646641735861e+02
9.035925762653350830e+02,3.508641640282681919e+02
9.086013495922088623e+02,3.508641644698917617e+02
9.136196255683898926e+02,3.508641644074784836e+02
9.186417725086212158e+02,3.508641645851030830e+02
9.236706438064575195e+02,3.508641644560357236e+02
9.286976850032806396e+02,3.508641643895884954e+02
9.337032315731048584e+02,3.508641639593312789e+02
9.387122154235839844e+02,3.508641647113805675e+02
9.437208566665649414e+02,3.508641646668859266e+02
9.487253053188323975e+02,3.508641643415366502e+02
9.537467048168182373e+02,3.508641640566874571e+02
9.587515079975128174e+02,3.508641641672535911e+02
9.637556278705596924e+02,3.508641643107859522e+02
9.687707531452178955e+02,3.508641634616236047e+02
9.737905454635620117e+02,3.508641641008520651e+02
9.788041169643402100e+02,3.508641640724636659e+02
9.838214769363403320e+02,3.508641639788299926e+02
9.888386638164520264e+02,3.508641641797140664e+02
9.938848652839660645e+02,3.508641637415933587e+02
9.988955433368682861e+02,3.508641636187805943e+02
1.003922101020812988e+03,3.508641643739782694e+02
1.008953274726867676e+03,3.508641639439219944e+02
1.013983000516891479e+03,3.508641643717552938e+02
1.019009340524673462e+03,3.508641640460764961e+02
1.024038150310516357e+03,3.508641644339983259e+02
1.029045671463012695e+03,3.508641643370540919e+02
1.034057663440704346e+03,3.508641638754888277e+02
1.039066623926162720e+03,3.508641639012975020e+02
1.044081489086151123e+03,3.508641635132887018e+02
1.049089672803878784e+03,3.508641641037685304e+02
1.054105661869049072e+03,3.508641636330434608e+02
1.059137125968933105e+03,3.508641637660580841e+02
1.064162467956542969e+03,3.508641639799873815e+02
1.069194699525833130e+03,3.508641636956892285e+02
1.074221068620681763e+03,3.508641642965964138e+02
1.079245261192321777e+03,3.508641640032362830e+02
1.084272333145141602e+03,3.508641639076242313e+02
1.089297055006027222e+03,3.508641640088679878e+02
1.094327068090438843e+03,3.508641636724827890e+02
1.099355958938598633e+03,3.508641636579000647e+02
1.104381613016128540e+03,3.508641635159244743e+02
1.109406756401062012e+03,3.508641638401252862e+02
1.114437977790832520e+03,3.508641645951198598e+02
1.119464150190353394e+03,3.508641651099400747e+02
1.124469334125518799e+03,3.508641643838176378e+02
1.129486900806427002e+03,3.508641646418852247e+02
1.134498459577560425e+03,3.508641648232363650e+02
1.139506329536437988e+03,3.508641638527581676e+02
1.144518571138381958e+03,3.508641638832704075e+02
1.149544949293136597e+03,3.508641644088136786e+02
1.154571432113647461e+03,3.508641637282853480e+02
1.159603802204132080e+03,3.508641639230380633e+02
1.164613850116729736e+03,3.508641640077151465e+02
1.169625527381896973e+03,3.508641641322866462e+02
1.174634237289428711e+03,3.508641646194830059e+02
1.179649308443069458e+03,3.508641642380225107e+02
1.184667729377746582e+03,3.508641638852529354e+02
1.189698663711547852e+03,3.508641638561614968e+02
1.194725252866744995e+03,3.508641642933179696e+02
1.199753136157989502e+03,3.508641640253225091e+02
1.204778230428695679e+03,3.508641638540057102e+02
1.209808798789978027e+03,3.508641643278978677e+02
1.214835740089416504e+03,3.508641653335996011e+02
1.219840131998062134e+03,3.508641653084141012e+02
1.224845661640167236e+03,3.508641647946112698e+02
1.229853596448898315e+03,3.508641651822533731e+02
1.234865670680999756e+03,3.508641650617915957e+02
1.239883482933044434e+03,3.508641644563188606e+02
1.244914639711380005e+03,3.508641649765065154e+02
1.249944418430328369e+03,3.508641648790286354e+02
1.254970736503601074e+03,3.508641648247241847e+02
1.259993180990219116e+03,3.508641651893252060e+02
1.265022080898284912e+03,3.508641649008052923e+02
1.270052103042602539e+03,3.508641647406882385e+02
1.275088957071304321e+03,3.508641652805904414e+02
1.280117171287536621e+03,3.508641657623807077e+02
1.285142855644226074e+03,3.508641654370578635e+02
