0.01,0.009968487746981773
0.11,0.10635310901667605
0.21000000000000002,0.197262703468395
0.31000000000000005,0.28335092320116867
0.41000000000000003,0.3651615028805305
0.51,0.4431428726099656
0.6100000000000001,0.5176590274546293
0.7100000000000001,0.5889974576696023
0.81,0.6573747758349499
0.91,0.7229405749713939
1.01,0.7857800009059197
1.11,0.8459155124513191
1.2100000000000002,0.9033083256966166
1.31,0.9578600844778478
1.4100000000000001,1.0094153556412906
1.51,1.0577655980378022
1.61,1.1026552754507022
1.7100000000000002,1.1437907474365925
1.81,1.1808524470073667
1.9100000000000001,1.21351061186825
2.01,1.2414444606975048
2.11,1.2643642062866831
2.21,1.282034717595846
2.31,1.2942990685510594
2.41,1.3010997633612098
2.51,1.3024952396757379
2.61,1.2986694314734768
2.71,1.2899327666250173
2.81,1.2767139259145466
2.91,1.259542846299363
3.01,1.2390265875057291
3.11,1.2158205651131682
3.21,1.1905981114282216
3.31,1.164021291742774
3.41,1.1367154311425418
3.51,1.109249040628344
3.61,1.0821199556511618
3.71,1.0557476860483859
3.81,1.0304713429130714
3.91,1.0065521086928109
4.01,0.9841790470958789
4.11,0.9634770656467813
4.21,0.9445159855347736
4.31,0.9273198810366658
4.41,0.911876075958619
4.51,0.898143394303888
4.61,0.8860594384959863
4.71,0.8755468042743891
4.8100000000000005,0.8665182378589463
4.91,0.8588808034693878
5.01,0.8525391648281545
5.11,0.8473980999658263
5.21,0.843364370735784
5.3100000000000005,0.8403480619560526
5.41,0.8382634938042585
5.51,0.8370297976553622
5.61,0.8365712317283972
5.71,0.836817299772009
5.8100000000000005,0.837702724154755
5.91,0.8391673143895112
6.01,0.8411557633551614
6.11,0.843617396200995
6.21,0.8465058909819942
6.3100000000000005,0.8497789853012995
6.41,0.8533981794513386
6.51,0.8573284435796868
6.61,0.8615379341095272
6.71,0.8659977228877058
6.8100000000000005,0.8706815412060007
6.91,0.8755655398524805
7.01,0.8806280656254359
7.11,0.8858494542225129
7.21,0.8912118390545702
7.3100000000000005,0.8966989752896857
7.41,0.9022960782780306
7.51,0.907989675419941
7.61,0.9137674704996795
7.71,0.9196182195023959
7.8100000000000005,0.9255316169513229
7.91,0.9314981918384098
8.01,0.9375092122686013
8.11,0.9435565979914579
8.21,0.9496328400507047
8.31,0.9557309268403305
8.41,0.9618442759135049
8.51,0.967966670946854
8.61,0.9740922033168462
8.71,0.9802152177969043
8.81,0.9863302619332384
8.91,0.9924320387042981
9.01,0.9985153621133491
9.11,1.0045751154061975
9.21,1.0106062116467796
9.31,1.016603556422558
9.41,1.0225620124896897
9.51,1.0284763662051484
9.610000000000001,1.0343412956296931
9.71,1.0401513402221136
9.81,1.045900872081835
9.91,1.0515840687340159
10.01,1.0571948874889447
10.110000000000001,1.0627270414459948
10.21,1.068173977251776
10.31,1.0735288547624384
10.41,1.0787845288012985
10.51,1.0839335332448732
10.610000000000001,1.0889680677127926
10.71,1.0938799871793936
10.81,1.0986607948665161
10.91,1.1033016388173018
11.01,1.1077933125886243
11.110000000000001,1.1121262605338895
11.21,1.1162905881768967
11.31,1.1202760781994334
11.41,1.124072212578404
11.51,1.1276682014102777
11.610000000000001,1.1310530189491206
11.71,1.1342154473569273
11.81,1.1371441286187183
11.91,1.139827625007413
12.01,1.1422544883923342
12.110000000000001,1.1444133385683086
12.21,1.1462929506380548
12.31,1.1478823513080187
12.41,1.149170923757081
12.51,1.150148520509819
12.610000000000001,1.1508055834938549
12.71,1.15113327018852
12.81,1.1511235844854668
12.91,1.1507695105888496
13.01,1.150065147992812
13.110000000000001,1.1490058452986043
13.21,1.1475883303853889
13.31,1.1458108342414268
13.41,1.143673205609992
13.51,1.1411770135208357
13.610000000000001,1.1383256347760233
13.71,1.1351243235490343
13.81,1.1315802604457417
13.91,1.127702578668934
14.01,1.1235023653233647
14.110000000000001,1.1189926363898262
14.21,1.114188284472743
14.31,1.1091059990694843
14.41,1.1037641597992816
14.51,1.0981827037398326
14.610000000000001,1.092382968722184
14.71,1.086387515100164
14.81,1.0802199291108028
14.91,1.0739046114507196
15.01,1.0674665550880666
15.110000000000001,1.0609311165936004
15.21,1.0543237853974337
15.31,1.047669955356721
15.41,1.040994702857844
